loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2293,1, Graduate, Yes,7835888,24919151,4,790,26225427,6493500,22519213,13602017, Approved
2294,4, Graduate, Yes,667926,586640,16,844,17823729,14167902,2104956,12266228, Approved
2295,4, Graduate, Yes,3353806,7273327,20,311,20671262,6112956,6689883,2234193, Rejected
2296,4, Graduate, Yes,2535654,7316492,2,766,9718150,7531869,1907857,849614, Approved
2297,1, Not Graduate, Yes,7809055,17758149,18,493,23553547,17227538,6874745,313788, Rejected
2298,2, Not Graduate, No,4047864,6320776,8,634,15425698,8484102,4990726,2779783, Approved
2299,1, Graduate, Yes,6551576,14976362,20,843,23182123,4868740,10590937,7046664, Approved
2300,5, Not Graduate, Yes,900027,3167359,2,841,5847486,16192316,1871770,242217, Approved
2301,1, Not Graduate, Yes,6946751,10155350,4,411,7705731,12463462,16934873,12767394, Rejected
2302,0, Not Graduate, Yes,7095506,14013276,16,582,19543580,14894862,7006886,7033302, Rejected
2303,3, Graduate, Yes,2971686,11794840,16,470,21231011,6336694,3170508,10831421, Rejected
2304,5, Graduate, Yes,8748401,32552930,2,668,8155252,15169317,8914353,12830222, Approved
2305,5, Graduate, Yes,4759459,4324914,4,795,16471056,18458244,13159005,510076, Approved
2306,0, Graduate, Yes,6672147,16660766,8,490,21891257,3171329,9382797,6377921, Rejected
2307,1, Graduate, No,1962526,1980820,2,372,8715589,3678723,1962789,9896986, Approved
2308,0, Not Graduate, Yes,9248497,34741939,16,338,14110607,10943903,16592979,14652517, Rejected
2309,1, Not Graduate, No,2591831,5735576,14,331,5298182,14044402,3220477,12020850, Rejected
2310,3, Graduate, No,6273305,13418589,16,519,23464870,9076,10086829,3189130, Approved
2311,1, Graduate, Yes,1071545,1793152,10,879,25316070,10671243,3184676,3984429, Approved
2312,0, Graduate, Yes,633921,1661012,14,451,21422616,2470831,951952,11751305, Approved
2313,3, Graduate, Yes,1429702,1807137,12,542,23630569,18986931,1464841,9605176, Approved
2314,0, Not Graduate, Yes,9345074,31368198,14,704,22136211,14092583,11189399,3669703, Approved
2315,1, Graduate, No,2241980,5317692,10,694,24219031,19284694,1352075,7261049, Approved
2316,0, Not Graduate, Yes,8731842,22813519,14,462,12393546,4231137,27971477,13655355, Rejected
2317,0, Not Graduate, No,5828271,20344018,14,376,5879929,15397743,15100485,3022747, Rejected
2318,2, Not Graduate, Yes,1059998,1476021,14,393,27870316,7412567,2003484,4847454, Approved
2319,5, Not Graduate, No,4479747,6095080,18,432,-31215,2007047,9777471,13252188, Rejected
2320,4, Graduate, No,4848922,10408527,8,351,11692908,9314191,6120663,9891413, Rejected
2321,0, Graduate, No,2789313,9248275,18,575,21034245,9098734,4772693,3278222, Rejected
2322,0, Graduate, No,6059880,5983196,2,687,22980483,9705200,8844436,4218936, Approved
2323,2, Not Graduate, No,8552790,28605188,10,705,19849663,16577551,25432834,12354988, Approved
2324,3, Graduate, Yes,8772211,21074544,10,845,14147034,5421292,23950558,4120031, Approved
2325,4, Not Graduate, Yes,5293932,13751745,18,475,26743145,12386575,7155498,10314331, Rejected
2326,4, Graduate, Yes,8867029,23107787,2,692,6740992,3865555,24710135,7287857, Approved
2327,2, Graduate, Yes,9154161,8968657,6,830,4034449,17052006,7156730,3247362, Approved
2328,1, Graduate, No,1053862,1685406,10,317,18201395,8886215,1167372,5412633, Approved
2329,0, Not Graduate, Yes,6359160,20457111,18,768,9225818,15507704,5209028,10456451, Approved
2330,0, Graduate, Yes,7700830,16320045,10,352,13551084,5217828,9354498,11791047, Rejected
2331,0, Graduate, No,353139,915920,14,630,13196017,6071433,416203,382272, Approved
2332,5, Graduate, Yes,6053093,23144482,4,798,7584432,19068852,19379967,13312336, Approved
2333,1, Not Graduate, No,9060714,8590188,20,575,28955025,3784268,13429505,3473192, Approved
2334,4, Not Graduate, Yes,2801724,6272996,16,635,11031671,10889690,4386530,9537118, Approved
2335,3, Graduate, No,8517394,16660680,2,671,19408825,6257739,6807543,4195453, Approved
2336,3, Not Graduate, No,9258756,10560890,16,646,4554176,7568579,6462124,3935017, Approved
2337,2, Graduate, Yes,6362130,24446751,4,738,28740976,13501332,7368381,13071092, Rejected
2338,4, Not Graduate, No,6306118,24446742,12,815,28623021,15169490,5698450,10304094, Approved
2339,0, Graduate, Yes,5387303,9679701,16,380,1911236,9332660,8263206,13456196, Rejected
2340,0, Graduate, No,4167503,15959424,20,549,18616646,12377787,4409772,306686, Rejected
2341,2, Not Graduate, No,4593382,4191716,2,811,17203148,850655,4751917,3983583, Approved
2342,2, Graduate, Yes,5267147,20746592,6,528,4950155,4538414,12865586,714372, Rejected
2343,3, Graduate, No,4877096,16947823,14,593,22290554,14404053,16222771,6977480, Approved
2344,4, Not Graduate, No,8212725,12202932,6,745,22149520,12918594,4413888,6786718, Approved
2345,3, Not Graduate, No,7661440,20828014,16,861,24463998,867119,20047446,14429864, Approved
2346,1, Graduate, No,3571645,11981290,4,450,17414664,17287997,8849082,3395126, Rejected
2347,1, Not Graduate, No,5177473,9432096,4,873,20479953,7940502,11676047,9789869, Approved
2348,4, Not Graduate, Yes,2287794,4420031,12,725,20926240,5892755,5895403,14616575, Approved
2349,1, Graduate, No,1907439,5365078,14,318,22231638,8968316,3864659,1024772, Rejected
2350,3, Not Graduate, No,3777817,4800475,6,816,16908553,7659131,12394085,6544472, Approved
2351,3, Graduate, Yes,764322,900580,18,530,21569760,9758720,744965,5754050, Approved
2352,4, Not Graduate, Yes,8489536,13577967,18,469,1659596,3184685,16305464,386307, Rejected
2353,4, Graduate, Yes,1424006,4516991,2,615,17874404,2698363,3501794,6195142, Approved
2354,2, Graduate, Yes,3367536,6644544,8,645,5814276,19199710,10863995,3727517, Approved
2355,1, Graduate, Yes,2638978,6395685,12,623,11744426,14507129,5178484,4504030, Approved
2356,2, Graduate, Yes,2206276,3144917,10,333,22270460,7008005,7569708,3125791, Approved
2357,2, Not Graduate, No,3767020,5353455,6,793,3211729,16477821,9302462,7642724, Approved
2358,1, Not Graduate, Yes,7176817,20679596,12,505,21851594,15431353,18642769,5857094, Rejected
2359,3, Graduate, Yes,8856435,10156566,20,384,7452788,13539270,26167414,10819504, Approved
2360,1, Graduate, No,2030705,5964364,8,639,21837772,13994590,5486467,5195446, Approved
2361,3, Graduate, Yes,2519146,5245481,6,673,22209622,18450770,5209293,10165059, Approved
2362,4, Graduate, Yes,4755568,14019732,16,362,342748,16182581,13400483,7753008, Rejected
2363,5, Graduate, No,3300106,6671277,12,865,6702126,4995512,2003820,5167758, Approved
2364,0, Not Graduate, No,7959933,27918406,14,660,23329888,14098411,26254261,12105585, Rejected
2365,4, Not Graduate, No,2363241,2310729,14,898,9855650,3118163,7017525,10828604, Approved
2366,0, Graduate, Yes,4103320,15012207,16,702,12678630,9751982,9901243,7730999, Rejected
2367,2, Graduate, Yes,5493695,9117972,16,306,355605,1305528,3879995,7850887, Rejected
2368,1, Not Graduate, No,3900606,3651494,14,425,20085548,3286825,5401448,11226932, Approved
2369,0, Graduate, No,6185740,16081032,10,883,2615407,13997482,7799504,11311844, Approved
2370,1, Graduate, No,7955173,12075423,10,635,7817518,7210038,10111621,10470522, Approved
2371,0, Graduate, No,5361637,12167967,6,373,13776619,3144881,13491524,1674168, Rejected
2372,4, Graduate, Yes,4631318,15595525,10,344,22293283,18999816,14488685,3381433, Rejected
2373,0, Graduate, Yes,9433009,31439743,14,622,14399827,18200719,24005977,5949972, Approved
2374,2, Not Graduate, No,9723215,26459142,16,656,28484399,4446927,16201590,8457080, Rejected
2375,4, Graduate, No,9855166,38722820,16,447,15098172,11607999,33583540,5801351, Rejected
2376,5, Not Graduate, Yes,359504,821108,8,416,7277977,5700308,1110057,12181256, Approved
2377,5, Graduate, No,8322741,7707214,16,663,5454179,15600231,21275050,5171501, Approved
2378,0, Not Graduate, Yes,8917641,30517598,10,561,22720151,13345646,15092188,7998851, Rejected
2379,5, Graduate, No,8011372,12082273,8,322,13273869,8433149,20440874,10261097, Rejected
2380,3, Graduate, Yes,7470712,10189783,4,334,17504058,18059506,12879397,5549221, Rejected
2381,1, Graduate, No,3750711,3840847,6,442,10672151,14256009,3621540,8189789, Approved
2382,2, Graduate, Yes,7242179,13392815,14,638,7847088,2936081,17066224,10683464, Approved
2383,5, Graduate, No,5823900,10737575,6,480,17356079,8606831,15108983,5672613, Rejected
2384,2, Not Graduate, No,8265282,14620200,2,308,8465789,16095519,12793922,14271725, Rejected
2385,1, Graduate, Yes,3609282,9738627,6,849,28996882,10452017,11867042,7883643, Approved
2386,5, Graduate, No,7403390,23727383,20,716,21190656,1937551,22674945,11561206, Rejected
2387,5, Graduate, No,7808251,29678018,4,650,23750112,15007485,17557302,10354575, Rejected
2388,5, Not Graduate, No,8288472,9125278,4,446,8174467,9332925,5642023,11970182, Rejected
2389,5, Not Graduate, Yes,1866762,2391736,10,724,752255,4620178,1029794,9924373, Approved
2390,5, Not Graduate, No,8578352,23054286,8,867,1290792,15822481,20756685,7919955, Approved
2391,2, Not Graduate, No,2301715,2564188,20,705,24895786,17159484,6770305,11181909, Approved
2392,1, Not Graduate, No,9289706,18453496,6,477,25332244,11399166,18589245,6858794, Rejected
2393,3, Not Graduate, Yes,575332,1610105,10,535,19673538,13896197,328206,12516683, Approved
2394,1, Graduate, No,2368928,7812118,6,857,17038423,4677139,2213731,7375949, Approved
2395,2, Not Graduate, Yes,6106714,9137584,6,308,5987753,14482878,6923394,10869060, Rejected
2396,3, Not Graduate, Yes,5470544,16070017,8,432,21971582,17542717,13037768,3038350, Rejected
2397,5, Graduate, Yes,6878821,19720086,6,364,14923754,4620362,13469959,2648045, Rejected
2398,1, Not Graduate, Yes,4114563,14609873,16,684,17453810,18292335,3318890,8302513, Approved
2399,1, Graduate, Yes,232614,419633,16,575,597157,1748471,466396,12444709, Approved
2400,4, Graduate, Yes,6191504,19814632,4,379,14928911,8649758,19246156,10789059, Rejected
2401,0, Graduate, No,5154621,16527774,10,864,20086177,1413415,9367724,4880741, Approved
2402,3, Not Graduate, No,5134124,8037073,6,631,22306487,8680694,4873758,12582374, Approved
2403,4, Not Graduate, Yes,3855683,10748507,18,449,4132729,12552121,8613687,9789840, Rejected
2404,3, Graduate, No,8838032,26165158,4,867,835749,16887933,29060844,8179121, Approved
2405,2, Graduate, No,7886093,13234211,10,718,24798342,2910046,6685288,14567255, Approved
2406,4, Graduate, No,1957802,4396753,8,377,8975896,17215862,1897547,11453656, Approved
2407,2, Graduate, No,577240,1266746,8,795,13660044,19384314,1270232,4331238, Approved
2408,4, Not Graduate, No,1959198,6416825,20,335,18159339,1291900,2977961,955761, Rejected
2409,2, Graduate, No,671087,538354,12,844,14200028,18644324,2138540,3972100, Approved
2410,0, Graduate, No,7080109,17015520,8,536,27369663,17587309,18679392,2597192, Rejected
2411,3, Graduate, No,6216028,8639598,18,476,24411049,566029,5850919,2677802, Rejected
2412,0, Not Graduate, Yes,4690965,13462573,16,332,11355236,1227972,14599010,7682815, Rejected
2413,5, Graduate, No,5938896,17681164,4,858,5459226,14066117,14412964,14465945, Approved
2414,3, Not Graduate, No,8040921,19327196,10,635,28280965,8144683,15928284,9540929, Rejected
2415,2, Graduate, No,8261573,20938911,10,664,20510206,5058977,10489217,6275952, Rejected
2416,2, Graduate, No,4414876,7982917,10,810,21878702,7840779,10812613,3648699, Approved
2417,3, Not Graduate, Yes,5944988,10716629,8,605,13402422,6613455,18996956,11522822, Approved
2418,1, Graduate, Yes,5796124,18457029,18,473,14010486,18918665,3567101,8065498, Rejected
2419,1, Not Graduate, No,9408897,11493347,20,767,5190238,4662022,15293691,723820, Approved
2420,2, Graduate, No,7586584,24799106,2,618,12388509,1718353,25088670,6851745, Rejected
2421,1, Not Graduate, No,3249531,9410778,18,443,15688978,16112585,5357593,2652232, Rejected
2422,4, Not Graduate, No,8803339,31958928,18,806,3666777,16292479,5349004,7320660, Rejected
2423,0, Not Graduate, No,4059837,6627533,8,787,18390584,17338795,3265458,928811, Approved
2424,4, Graduate, No,7550017,18269327,10,448,17802149,18842154,19420758,3138534, Rejected
2425,2, Not Graduate, Yes,9683444,8954924,4,689,24370523,783790,25180455,11989834, Approved
2426,3, Not Graduate, No,8046641,29933673,8,852,1423491,14918287,6800498,2484376, Rejected
2427,0, Graduate, Yes,1242985,3680792,6,779,6467066,5238739,1438939,1566336, Approved
2428,2, Graduate, No,2195307,6131933,20,419,12386062,8180280,4811276,3246728, Rejected
2429,4, Not Graduate, Yes,7920277,24906146,4,813,25505391,8704750,20272732,13570475, Approved
2430,1, Graduate, No,1396467,2387752,8,333,6817324,19120577,1355090,13936303, Approved
2431,0, Not Graduate, Yes,312216,853084,10,670,28189580,10123347,583577,9757234, Approved
2432,3, Not Graduate, Yes,2703471,9091638,20,606,27727925,4320122,5910073,11473235, Rejected
2433,0, Graduate, No,4919178,5356700,18,322,2660579,1700349,3193090,13370207, Rejected
2434,1, Not Graduate, No,1445631,5592010,20,735,10470981,11425567,1693223,4349319, Approved
2435,2, Not Graduate, Yes,1688002,6168023,8,478,7432841,16102546,5497294,6010222, Rejected
2436,3, Graduate, No,3487141,13535896,6,811,14137283,13781686,10949429,409038, Approved
2437,3, Not Graduate, Yes,6008958,20350629,12,826,26798373,18119210,8817841,7727170, Approved
2438,4, Graduate, Yes,5480995,9546772,8,654,10826849,812345,17012631,13609674, Approved
2439,5, Graduate, Yes,7942248,21134143,2,676,19191992,7815582,19042778,405312, Approved
2440,0, Not Graduate, No,9713238,11505522,18,331,3892805,11866636,33460808,10458945, Rejected
2441,2, Graduate, No,520510,1672572,2,834,16494031,16630341,1769034,6848816, Approved
2442,0, Not Graduate, No,6876467,8881967,4,708,10160137,6066115,16165290,14185785, Approved
2443,0, Graduate, No,1788595,6392146,20,530,26608069,13121284,3404623,8683538, Approved
2444,1, Graduate, No,3696516,5802725,16,351,22568866,4033905,3426087,5957659, Rejected
2445,3, Graduate, No,3523320,4627239,14,602,6160498,11479826,7367445,1478674, Approved
2446,5, Not Graduate, No,6997181,7185362,4,840,17976794,15038237,11859494,8244947, Approved
2447,4, Not Graduate, Yes,2681249,8248509,6,817,9855218,15889572,6533722,14424158, Approved
2448,3, Not Graduate, Yes,8877521,12391706,6,359,12628776,8765078,6822131,189048, Rejected
2449,4, Not Graduate, Yes,3917232,5611579,14,757,13362066,9176774,11770315,64547, Approved
2450,1, Not Graduate, No,8106261,10886944,12,349,23778606,17109054,27572177,13087772, Approved
2451,5, Not Graduate, No,9433122,16777226,8,526,8344310,10625691,10641393,3931523, Rejected
2452,5, Graduate, Yes,5153222,19643446,16,568,20728,6792912,12359234,8934842, Rejected
2453,0, Not Graduate, No,1181699,2785488,16,313,5513321,5328517,3433799,9049637, Approved
2454,2, Not Graduate, No,7003674,11449672,16,382,23954083,13807974,15150542,7056981, Rejected
2455,4, Not Graduate, Yes,4305836,5792427,4,828,8533410,13816384,14236431,7315283, Approved
2456,2, Graduate, Yes,3482010,2996215,14,677,1632485,10432285,7087978,10113520, Approved
2457,5, Graduate, Yes,4633786,9119181,6,771,11551022,3085806,6077869,3516220, Approved
2458,5, Not Graduate, Yes,3107973,3580996,6,642,25224912,3133331,5951148,2641755, Approved
2459,2, Graduate, No,2919317,2587794,20,569,25310312,4717334,5732367,14505279, Approved
2460,0, Graduate, No,9799601,11068992,10,310,27474346,231692,12358613,127309, Rejected
2461,2, Not Graduate, Yes,2901513,5278632,16,627,19800436,9310466,8300817,2776497, Approved
2462,1, Graduate, Yes,4648757,14888870,6,762,23737832,8047511,10939640,10722495, Approved
2463,2, Graduate, Yes,7133095,7235497,20,422,22394047,7475062,11492167,8354772, Approved
2464,3, Graduate, Yes,2343128,6963205,6,594,470178,18138705,4135547,4736521, Rejected
2465,2, Graduate, Yes,6193085,17252300,4,547,12063930,4647819,10002472,1703495, Rejected
2466,1, Not Graduate, No,8886539,32190320,8,822,15212651,15692379,16384072,5393370, Approved
2467,1, Not Graduate, No,8084470,11227375,4,397,13397666,3722637,16850328,825254, Rejected
2468,4, Not Graduate, No,477094,1594284,12,363,24017971,11867594,712196,8137926, Approved
2469,0, Not Graduate, Yes,4129210,14731240,4,426,28480255,16701405,12199628,7171714, Rejected
2470,1, Not Graduate, No,202615,795213,6,393,15759976,16253428,665610,13520633, Approved
2471,5, Graduate, Yes,6085096,20612398,16,807,2702419,11462662,12586418,11829090, Approved
2472,0, Not Graduate, Yes,3353935,4011501,2,456,10374158,4020329,8834561,6905785, Approved
2473,2, Graduate, No,8867804,33970897,10,517,5653760,7321417,29189419,7810330, Rejected
2474,1, Graduate, No,1902705,6484370,14,454,13597236,8238322,2046965,10133044, Rejected
2475,0, Not Graduate, Yes,8457886,12512939,10,788,6713552,16408140,9042897,4316367, Approved
2476,2, Not Graduate, Yes,3520264,4677134,2,698,2248192,7323036,2526961,8834040, Approved
2477,3, Graduate, No,9124226,34640354,4,584,4892485,16008113,16663655,245926, Rejected
2478,1, Not Graduate, No,2136016,2773052,20,779,14342727,18461605,3190016,13799939, Approved
2479,0, Graduate, No,2809057,9232614,16,342,4016816,2151208,6128244,13825821, Rejected
2480,0, Graduate, Yes,3605064,7559204,8,707,710342,18152532,6680926,13076425, Approved
2481,3, Graduate, Yes,9758585,30409476,18,516,8059262,11005341,10447362,3114703, Rejected
2482,5, Graduate, Yes,7319207,8006659,2,527,18643759,11657146,12248992,11586699, Approved
2483,1, Graduate, Yes,8118982,25332738,2,394,18255099,5928890,4763329,8446206, Rejected
2484,1, Graduate, No,5563216,13563768,18,358,11262160,6477556,11750370,14455727, Rejected
2485,2, Graduate, No,7909635,29117034,14,716,19203027,10492196,10386778,228235, Approved
2486,2, Graduate, Yes,6280697,8811032,12,810,5468080,3860160,5257423,5840471, Approved
2487,1, Not Graduate, No,6675512,7676434,8,846,20926040,13929177,4656640,1428907, Approved
2488,0, Not Graduate, No,8321035,11881647,18,446,405842,12937494,21995380,13907114, Approved
2489,3, Not Graduate, No,9737699,10238617,14,757,3832446,165047,12094432,2501491, Approved
2490,2, Graduate, Yes,5785490,22774475,10,366,26733663,4088416,14327134,569305, Rejected
